idShot,goal,x,y,lastName
2.01902E+12,0,61,21,Varlamov
2.01902E+12,0,36,28,Varlamov
2.01902E+12,0,8,-30,Rask
2.01902E+12,0,60,-23,Rask
2.01902E+12,0,85,-5,Rask
2.01902E+12,0,83,7,Varlamov
2.01902E+12,0,53,-32,Varlamov
2.01902E+12,0,60,-14,Rask
2.01902E+12,0,35,32,Varlamov
2.01902E+12,0,33,-30,Rask
2.01902E+12,0,55,-12,Varlamov
2.01902E+12,0,54,-18,Varlamov
2.01902E+12,0,75,7,Varlamov
2.01902E+12,0,70,31,Varlamov
2.01902E+12,0,66,21,Rask
2.01902E+12,0,80,13,Rask
2.01902E+12,1,35,33,Varlamov
2.01902E+12,0,44,-12,Varlamov
2.01902E+12,0,69,10,Varlamov
2.01902E+12,1,74,-3,Rask
2.01902E+12,0,59,-25,Varlamov
2.01902E+12,0,40,33,Rask
2.01902E+12,0,61,7,Varlamov
2.01902E+12,0,67,27,Rask
2.01902E+12,0,79,-20,Varlamov
2.01902E+12,0,83,-7,Varlamov
2.01902E+12,0,55,-10,Rask
2.01902E+12,0,77,-7,Rask
2.01902E+12,0,76,-5,Rask
2.01902E+12,0,78,8,Rask
2.01902E+12,0,65,-4,Rask
2.01902E+12,0,69,-7,Varlamov
2.01902E+12,0,77,8,Rask
2.01902E+12,0,53,10,Varlamov
2.01902E+12,0,-64,15,Varlamov
2.01902E+12,0,-73,1,Varlamov
2.01902E+12,1,-70,0,Varlamov
2.01902E+12,0,37,-23,Hart
2.01902E+12,0,33,21,Vasilevskiy
2.01902E+12,0,55,-37,Hart
2.01902E+12,0,39,17,Hart
2.01902E+12,0,86,9,Hart
2.01902E+12,0,70,-4,Hart
2.01902E+12,0,85,-29,Hart
2.01902E+12,0,82,-3,Vasilevskiy
2.01902E+12,0,33,35,Vasilevskiy
2.01902E+12,1,75,-1,Hart
2.01902E+12,0,90,-26,Vasilevskiy
2.01902E+12,0,66,30,Hart
2.01902E+12,0,10,-37,Vasilevskiy
2.01902E+12,0,67,-12,Hart
2.01902E+12,0,48,23,Hart
2.01902E+12,0,66,14,Hart
2.01902E+12,0,90,5,Hart
2.01902E+12,0,44,-10,Hart
2.01902E+12,0,32,-29,Hart
2.01902E+12,0,33,-31,Hart
2.01902E+12,0,33,-27,Hart
2.01902E+12,0,68,-31,Vasilevskiy
2.01902E+12,0,77,-15,Hart
2.01902E+12,0,79,3,Vasilevskiy
2.01902E+12,0,37,26,Vasilevskiy
2.01902E+12,0,35,-27,Vasilevskiy
2.01902E+12,0,56,40,Hart
2.01902E+12,0,35,31,Vasilevskiy
2.01902E+12,0,31,23,Hart
2.01902E+12,0,57,27,Vasilevskiy
2.01902E+12,0,64,18,Vasilevskiy
2.01902E+12,0,81,-4,Vasilevskiy
2.01902E+12,0,39,-31,Vasilevskiy
2.01902E+12,0,55,20,Vasilevskiy
2.01902E+12,0,49,-35,Hart
2.01902E+12,0,64,23,Holtby
2.01902E+12,0,68,-2,Holtby
2.01902E+12,0,65,-20,Holtby
2.01902E+12,1,79,10,Holtby
2.01902E+12,0,69,14,Domingue
2.01902E+12,0,83,3,Domingue
2.01902E+12,1,81,-3,Holtby
2.01902E+12,0,72,-2,Holtby
2.01902E+12,0,79,-2,Holtby
2.01902E+12,0,81,-11,Domingue
2.01902E+12,1,83,5,Domingue
2.01902E+12,0,47,-23,Holtby
2.01902E+12,1,65,-22,Holtby
2.01902E+12,0,68,3,Domingue
2.01902E+12,0,80,-2,Domingue
2.01902E+12,0,45,-4,Domingue
2.01902E+12,0,85,0,Domingue
2.01902E+12,0,37,15,Domingue
2.01902E+12,0,49,2,Domingue
2.01902E+12,0,54,-23,Domingue
2.01902E+12,0,-4,22,Domingue
2.01902E+12,0,39,-25,Domingue
2.01902E+12,0,69,-22,Domingue
2.01902E+12,0,16,28,Holtby
2.01902E+12,0,72,-23,Domingue
2.01902E+12,0,78,-15,Domingue
2.01902E+12,0,40,0,Holtby
2.01902E+12,0,67,19,Domingue
2.01902E+12,0,63,-18,Domingue
2.01902E+12,0,69,21,Domingue
2.01902E+12,0,68,-13,Holtby
2.01902E+12,0,52,-27,Domingue
2.01902E+12,0,50,12,Domingue
2.01902E+12,0,6,14,Holtby
2.01902E+12,0,60,34,Domingue
2.01902E+12,0,78,0,Reimer
2.01902E+12,0,78,37,Campbell
2.01902E+12,0,33,24,Reimer
2.01902E+12,0,85,4,Reimer
2.01902E+12,0,57,-13,Campbell
2.01902E+12,0,42,-32,Reimer
2.01902E+12,0,29,-26,Campbell
2.01902E+12,0,44,33,Reimer
2.01902E+12,0,87,-31,Reimer
2.01902E+12,0,83,5,Reimer
2.01902E+12,0,85,24,Reimer
2.01902E+12,0,48,16,Reimer
2.01902E+12,0,81,3,Reimer
2.01902E+12,0,52,-36,Reimer
2.01902E+12,0,83,-11,Reimer
2.01902E+12,0,67,3,Campbell
2.01902E+12,0,82,-11,Reimer
2.01902E+12,0,89,-6,Reimer
2.01902E+12,0,66,-31,Campbell
2.01902E+12,0,81,10,Campbell
2.01902E+12,0,62,-14,Reimer
2.01902E+12,0,69,15,Campbell
2.01902E+12,0,69,36,Campbell
2.01902E+12,0,83,-17,Campbell
2.01902E+12,0,38,34,Reimer
2.01902E+12,0,68,22,Reimer
2.01902E+12,0,63,-1,Reimer
2.01902E+12,0,38,-35,Reimer
2.01902E+12,0,69,6,Reimer
2.01902E+12,0,39,8,Reimer
2.01902E+12,0,34,-25,Reimer
2.01902E+12,0,-76,-5,Campbell
2.01902E+12,0,38,-11,Reimer
2.01902E+12,0,84,-7,Campbell
2.01902E+12,0,47,-2,Campbell
2.01902E+12,0,83,29,Reimer
2.01902E+12,0,49,-28,Reimer
2.01902E+12,0,47,-20,Campbell
2.01902E+12,0,75,9,Reimer
2.01902E+12,0,-51,20,Campbell
2.01902E+12,0,46,-37,Reimer
2.01902E+12,0,28,-29,Campbell
2.01902E+12,0,41,23,Reimer
2.01902E+12,0,39,9,Reimer
2.01902E+12,0,33,-11,Reimer
2.01902E+12,0,76,10,Reimer
2.01902E+12,0,54,4,Reimer
2.01902E+12,0,83,5,Lundqvist
2.01902E+12,0,63,20,Lundqvist
2.01902E+12,0,51,17,Lundqvist
2.01902E+12,1,83,2,Binnington
2.01902E+12,1,76,-6,Lundqvist
2.01902E+12,0,47,31,Binnington
2.01902E+12,0,60,30,Binnington
2.01902E+12,0,35,34,Binnington
2.01902E+12,0,39,-5,Binnington
2.01902E+12,1,75,8,Lundqvist
2.01902E+12,0,11,39,Binnington
2.01902E+12,0,31,-10,Lundqvist
2.01902E+12,0,31,11,Lundqvist
2.01902E+12,0,33,0,Lundqvist
2.01902E+12,0,80,-2,Lundqvist
2.01902E+12,0,82,-4,Lundqvist
2.01902E+12,0,54,20,Lundqvist
2.01902E+12,0,59,21,Binnington
2.01902E+12,0,30,31,Lundqvist
2.01902E+12,0,60,-24,Lundqvist
2.01902E+12,0,52,-31,Lundqvist
2.01902E+12,0,-6,-36,Lundqvist
2.01902E+12,0,78,-4,Lundqvist
2.01902E+12,0,78,1,Binnington
2.01902E+12,0,52,12,Binnington
2.01902E+12,0,76,0,Binnington
2.01902E+12,0,37,20,Lundqvist
2.01902E+12,0,57,21,Binnington
2.01902E+12,0,54,-19,Lundqvist
2.01902E+12,0,77,-6,Binnington
2.01902E+12,0,82,1,Binnington
2.01902E+12,0,83,2,Binnington
2.01902E+12,0,31,16,Binnington
2.01902E+12,0,31,-34,Lehner
2.01902E+12,0,36,-13,Lehner
2.01902E+12,0,62,-34,Gibson
2.01902E+12,0,78,-15,Gibson
2.01902E+12,0,79,-6,Gibson
2.01902E+12,1,79,4,Gibson
2.01902E+12,0,39,27,Gibson
2.01902E+12,0,77,3,Gibson
2.01902E+12,0,76,16,Gibson
2.01902E+12,0,57,-8,Gibson
2.01902E+12,0,87,8,Gibson
2.01902E+12,0,82,-5,Lehner
2.01902E+12,0,71,20,Gibson
2.01902E+12,0,73,18,Gibson
2.01902E+12,0,43,4,Gibson
2.01902E+12,1,81,0,Gibson
2.01902E+12,0,40,-20,Gibson
2.01902E+12,0,60,-30,Gibson
2.01902E+12,0,73,-28,Lehner
2.01902E+12,0,88,6,Lehner
2.01902E+12,0,87,7,Lehner
2.01902E+12,0,88,-7,Lehner
2.01902E+12,0,82,8,Lehner
2.01902E+12,0,78,-14,Gibson
2.01902E+12,0,46,-32,Lehner
2.01902E+12,0,61,31,Gibson
2.01902E+12,0,76,-14,Lehner
2.01902E+12,0,77,9,Gibson
2.01902E+12,0,82,-4,Lehner
2.01902E+12,1,83,-3,Lehner
2.01902E+12,0,31,30,Lehner
2.01902E+12,0,82,1,Lehner
2.01902E+12,0,52,32,Lehner
2.01902E+12,1,36,22,Gibson
2.01902E+12,0,79,2,Lehner
2.01902E+12,0,57,9,Gibson
2.01902E+12,0,73,15,Gibson
2.01902E+12,0,46,-26,Gibson
2.01902E+12,0,73,-12,Lehner
2.01902E+12,0,52,1,Lehner
2.01902E+12,0,39,28,Lehner
2.01902E+12,0,84,5,Lehner
2.01902E+12,0,86,6,Lehner
2.01902E+12,0,36,-33,Gibson
2.01902E+12,0,87,6,Gibson
2.01902E+12,0,83,0,Gibson
2.01902E+12,0,23,10,Lehner
2.01902E+12,0,75,10,Lehner
2.01902E+12,0,64,-15,Lehner
2.01902E+12,0,59,0,Lehner
2.01902E+12,0,83,-5,Lehner
2.01902E+12,0,79,2,Lehner
2.01902E+12,1,63,-19,Koskinen
2.01902E+12,0,78,10,Talbot
2.01902E+12,1,72,-16,Talbot
2.01902E+12,0,38,23,Talbot
2.01902E+12,0,66,5,Talbot
2.01902E+12,0,83,-9,Koskinen
2.01902E+12,0,77,-4,Koskinen
2.01902E+12,0,78,-8,Koskinen
2.01902E+12,1,85,-5,Koskinen
2.01902E+12,0,52,-35,Talbot
2.01902E+12,0,49,3,Koskinen
2.01902E+12,0,45,-21,Koskinen
2.01902E+12,0,20,-35,Koskinen
2.01902E+12,0,81,11,Talbot
2.01902E+12,0,87,6,Koskinen
2.01902E+12,0,76,-15,Koskinen
2.01902E+12,0,62,9,Koskinen
2.01902E+12,0,68,-22,Koskinen
2.01902E+12,1,63,-7,Koskinen
2.01902E+12,0,41,34,Koskinen
2.01902E+12,0,42,-25,Talbot
2.01902E+12,0,66,-25,Talbot
2.01902E+12,0,58,-1,Koskinen
2.01902E+12,0,68,-16,Koskinen
2.01902E+12,0,52,7,Talbot
2.01902E+12,0,83,-11,Talbot
2.01902E+12,0,86,-15,Talbot
2.01902E+12,0,74,5,Talbot
2.01902E+12,0,44,6,Talbot
2.01902E+12,0,79,30,Koskinen
2.01902E+12,0,66,-20,Talbot
2.01902E+12,0,80,-2,Talbot
2.01902E+12,0,38,-32,Koskinen
2.01902E+12,0,39,-30,Koskinen
2.01902E+12,0,20,-19,Koskinen
2.01902E+12,0,86,-5,Talbot
2.01902E+12,0,86,-6,Talbot
2.01902E+12,0,64,14,Koskinen
2.01902E+12,0,59,-1,Koskinen
2.01902E+12,0,64,-17,Talbot
2.01902E+12,0,86,-15,Talbot
2.01902E+12,0,85,-6,Talbot
2.01902E+12,0,3,5,Talbot
2.01902E+12,0,67,4,Merzlikins
2.01902E+12,1,80,2,Fleury
2.01902E+12,0,70,36,Merzlikins
2.01902E+12,0,37,-25,Merzlikins
2.01902E+12,0,36,22,Merzlikins
2.01902E+12,0,76,-2,Merzlikins
2.01902E+12,0,81,1,Merzlikins
2.01902E+12,0,76,-1,Fleury
2.01902E+12,0,68,13,Merzlikins
2.01902E+12,0,20,-39,Merzlikins
2.01902E+12,0,58,-13,Merzlikins
2.01902E+12,0,68,12,Merzlikins
2.01902E+12,0,75,-2,Merzlikins
2.01902E+12,0,68,3,Merzlikins
2.01902E+12,0,41,22,Merzlikins
2.01902E+12,0,73,-37,Merzlikins
2.01902E+12,0,34,25,Fleury
2.01902E+12,0,64,-22,Merzlikins
2.01902E+12,0,50,-27,Merzlikins
2.01902E+12,0,50,29,Merzlikins
2.01902E+12,0,67,7,Fleury
2.01902E+12,1,62,11,Fleury
2.01902E+12,0,81,17,Fleury
2.01902E+12,0,38,-26,Fleury
2.01902E+12,0,38,-25,Fleury
2.01902E+12,0,67,39,Merzlikins
2.01902E+12,0,82,22,Merzlikins
2.01902E+12,0,84,21,Fleury
2.01902E+12,0,57,-8,Merzlikins
2.01902E+12,0,40,-7,Khudobin
2.01902E+12,0,74,-21,Khudobin
2.01902E+12,0,-81,-8,Dell
2.01902E+12,0,83,0,Khudobin
2.01902E+12,1,81,4,Khudobin
2.01902E+12,0,-7,-23,Dell
2.01902E+12,0,71,4,Dell
2.01902E+12,0,84,-7,Dell
2.01902E+12,0,61,7,Dell
2.01902E+12,0,68,32,Dell
2.01902E+12,0,46,6,Khudobin
2.01902E+12,0,61,-2,Khudobin
2.01902E+12,0,-18,-24,Khudobin
2.01902E+12,0,85,4,Khudobin
2.01902E+12,0,79,3,Dell
2.01902E+12,0,38,-7,Dell
2.01902E+12,0,-29,0,Dell
2.01902E+12,0,48,10,Khudobin
2.01902E+12,0,80,2,Khudobin
2.01902E+12,0,52,-14,Dell
2.01902E+12,0,55,21,Khudobin
2.01902E+12,0,42,27,Khudobin
2.01902E+12,0,83,1,Khudobin
2.01902E+12,0,36,28,Dell
2.01902E+12,0,35,-23,Khudobin
2.01902E+12,0,80,0,Khudobin
2.01902E+12,0,22,-1,Dell
2.01902E+12,0,77,8,Dell
2.01902E+12,0,80,4,Dell
2.01902E+12,0,8,-21,Dell
2.01902E+12,0,57,-22,Dell
2.01902E+12,0,81,5,Dell
2.01902E+12,0,61,3,Khudobin
2.01902E+12,0,90,6,Khudobin
2.01902E+12,0,58,-6,Dell
2.01902E+12,0,83,-1,Dell
2.01902E+12,0,51,-1,Dell
2.01902E+12,0,77,28,Dell
2.01902E+12,0,82,10,Hellebuyck
2.01902E+12,0,38,-37,Hellebuyck
2.01902E+12,0,87,-17,Hellebuyck
2.01902E+12,0,33,30,Hellebuyck
2.01902E+12,0,64,-29,Saros
2.01902E+12,0,58,25,Saros
2.01902E+12,0,57,-19,Saros
2.01902E+12,0,36,-1,Saros
2.01902E+12,0,54,23,Hellebuyck
2.01902E+12,0,57,-12,Hellebuyck
2.01902E+12,0,37,5,Hellebuyck
2.01902E+12,0,86,6,Hellebuyck
2.01902E+12,0,80,2,Saros
2.01902E+12,0,78,3,Saros
2.01902E+12,0,87,22,Saros
2.01902E+12,0,34,-28,Hellebuyck
2.01902E+12,0,51,-18,Saros
2.01902E+12,0,87,-6,Saros
2.01902E+12,0,66,26,Saros
2.01902E+12,0,32,12,Saros
2.01902E+12,0,54,-11,Hellebuyck
2.01902E+12,0,73,1,Hellebuyck
2.01902E+12,0,34,23,Hellebuyck
2.01902E+12,0,2,41,Hellebuyck
2.01902E+12,0,39,-39,Hellebuyck
2.01902E+12,0,22,36,Saros
2.01902E+12,0,54,-19,Saros
2.01902E+12,0,33,-1,Saros
2.01902E+12,0,67,-27,Hellebuyck
2.01902E+12,0,53,25,Saros
2.01902E+12,0,57,-3,Hellebuyck
2.01902E+12,0,85,-14,Saros
2.01902E+12,0,36,-15,Saros
2.01902E+12,0,83,8,Hellebuyck
2.01902E+12,0,53,-13,Hellebuyck
2.01902E+12,0,35,-3,Saros
2.01902E+12,0,54,26,Saros
2.01902E+12,0,38,2,Saros
2.01902E+12,0,58,35,Saros
2.01902E+12,0,59,9,Markstrom
2.01902E+12,0,68,4,Markstrom
2.01902E+12,0,67,9,Markstrom
2.01902E+12,1,76,-3,Dubnyk
2.01902E+12,0,78,-3,Dubnyk
2.01902E+12,0,76,7,Markstrom
2.01902E+12,0,77,34,Dubnyk
2.01902E+12,0,32,26,Dubnyk
2.01902E+12,1,80,4,Markstrom
2.01902E+12,0,74,36,Dubnyk
2.01902E+12,1,85,-5,Dubnyk
2.01902E+12,1,52,-15,Dubnyk
2.01902E+12,0,79,3,Markstrom
2.01902E+12,0,60,33,Markstrom
2.01902E+12,0,77,32,Markstrom
2.01902E+12,0,84,28,Dubnyk
2.01902E+12,0,57,-37,Dubnyk
2.01902E+12,0,35,33,Dubnyk
2.01902E+12,0,58,24,Markstrom
2.01902E+12,0,77,6,Markstrom
2.01902E+12,0,52,3,Markstrom
2.01902E+12,0,54,-19,Dubnyk
2.01902E+12,0,65,-14,Dubnyk
2.01902E+12,0,78,-9,Markstrom
2.01902E+12,0,79,-1,Markstrom
2.01902E+12,0,31,-29,Dubnyk
2.01902E+12,0,81,6,Markstrom
2.01902E+12,0,86,7,Dubnyk
2.01902E+12,0,73,1,Dubnyk
2.01902E+12,0,82,-7,Markstrom
2.01902E+12,0,34,-28,Markstrom
2.01902E+12,0,75,2,Markstrom
2.01902E+12,0,79,11,Markstrom
2.01902E+12,0,73,2,Markstrom
2.01902E+12,0,74,27,Markstrom
2.01902E+12,0,48,34,Howard
2.01902E+12,0,82,-4,Ullmark
2.01902E+12,0,71,19,Ullmark
2.01902E+12,0,35,-40,Ullmark
2.01902E+12,0,61,3,Howard
2.01902E+12,0,88,-24,Howard
2.01902E+12,0,81,-14,Ullmark
2.01902E+12,0,64,12,Ullmark
2.01902E+12,1,58,-29,Ullmark
2.01902E+12,0,86,-3,Ullmark
2.01902E+12,0,84,-23,Howard
2.01902E+12,0,87,5,Ullmark
2.01902E+12,0,80,-18,Ullmark
2.01902E+12,0,36,-32,Ullmark
2.01902E+12,0,82,-7,Ullmark
2.01902E+12,0,6,-24,Howard
2.01902E+12,0,80,13,Ullmark
2.01902E+12,1,75,0,Howard
2.01902E+12,0,66,23,Howard
2.01902E+12,1,83,2,Howard
2.01902E+12,0,73,21,Howard
2.01902E+12,0,87,32,Howard
2.01902E+12,0,82,9,Howard
2.01902E+12,0,86,24,Howard
2.01902E+12,0,78,2,Howard
2.01902E+12,0,21,14,Ullmark
2.01902E+12,0,85,17,Ullmark
2.01902E+12,0,22,0,Howard
2.01902E+12,0,37,24,Howard
2.01902E+12,0,70,2,Howard
2.01902E+12,0,78,1,Ullmark
2.01902E+12,0,85,-9,Ullmark
2.01902E+12,0,60,3,Hill
2.01902E+12,0,76,6,Hill
2.01902E+12,0,80,3,Hill
2.01902E+12,0,-90,17,Hill
2.01902E+12,0,84,-8,Jarry
2.01902E+12,0,86,-21,Jarry
2.01902E+12,0,79,0,Hill
2.01902E+12,0,40,-31,Hill
2.01902E+12,0,81,-5,Hill
2.01902E+12,1,83,-7,Hill
2.01902E+12,0,43,20,Hill
2.01902E+12,0,84,7,Hill
2.01902E+12,0,86,6,Hill
2.01902E+12,0,15,-32,Jarry
2.01902E+12,0,36,-1,Hill
2.01902E+12,0,84,-17,Hill
2.01902E+12,0,49,11,Hill
2.01902E+12,0,33,30,Hill
2.01902E+12,1,84,21,Jarry
2.01902E+12,0,88,-11,Hill
2.01902E+12,0,78,0,Hill
2.01902E+12,0,50,0,Hill
2.01902E+12,0,73,0,Jarry
2.01902E+12,0,77,11,Jarry
2.01902E+12,0,86,-13,Hill
2.01902E+12,0,67,10,Hill
2.01902E+12,0,82,-12,Hill
2.01902E+12,0,69,-33,Hill
2.01902E+12,0,43,-33,Jarry
2.01902E+12,0,37,-4,Jarry
2.01902E+12,0,41,0,Jarry
2.01902E+12,0,54,-19,Jarry
2.01902E+12,0,92,-19,Jarry
2.01902E+12,0,-60,-38,Hill
2.01902E+12,0,71,-12,Hill
2.01902E+12,0,83,-7,Jarry
2.01902E+12,0,75,28,Hill
2.01902E+12,0,77,0,Jarry
2.01902E+12,0,76,25,Hill
2.01902E+12,0,47,29,Jarry
2.01902E+12,1,77,0,Jarry
2.01902E+12,0,63,2,Hill
2.01902E+12,0,49,-23,Jarry
2.01902E+12,0,34,26,Hill
2.01902E+12,1,74,-6,Hill
2.01902E+12,0,-55,-4,Hill
2.01902E+12,0,-60,-25,Jarry
2.01902E+12,0,-78,7,Hill
2.01902E+12,0,-55,7,Jarry
2.01902E+12,0,-63,-14,Jarry
2.01902E+12,0,-60,-3,Jarry
2.01902E+12,0,-77,1,Hill
2.01902E+12,0,-50,36,Jarry
2.01902E+12,0,71,22,Driedger
2.01902E+12,0,60,29,Andersen
2.01902E+12,0,75,-1,Driedger
2.01902E+12,1,34,17,Andersen
2.01902E+12,1,77,0,Hutchinson
2.01902E+12,0,36,29,Driedger
2.01902E+12,1,81,5,Driedger
2.01902E+12,0,26,-27,Driedger
2.01902E+12,0,80,25,Driedger
2.01902E+12,1,56,-17,Hutchinson
2.01902E+12,0,62,12,Driedger
2.01902E+12,0,69,0,Hutchinson
2.01902E+12,0,56,-15,Driedger
2.01902E+12,0,74,0,Driedger
2.01902E+12,0,52,16,Hutchinson
2.01902E+12,0,45,16,Hutchinson
2.01902E+12,0,59,5,Hutchinson
2.01902E+12,1,84,-6,Hutchinson
2.01902E+12,1,81,-7,Driedger
2.01902E+12,1,47,3,Driedger
2.01902E+12,0,57,-25,Driedger
2.01902E+12,0,83,-5,Driedger
2.01902E+12,0,37,-23,Driedger
2.01902E+12,0,79,-23,Driedger
2.01902E+12,0,90,-8,Driedger
2.01902E+12,0,62,18,Hutchinson
2.01902E+12,0,54,-8,Driedger
2.01902E+12,0,73,7,Driedger
2.01902E+12,0,78,4,Driedger
2.01902E+12,0,85,7,Hutchinson
2.01902E+12,1,84,-1,Driedger
2.01902E+12,0,67,-23,Hutchinson
2.01902E+12,0,64,-15,Hutchinson
2.01902E+12,0,-85,26,Driedger
2.01902E+12,1,74,-26,Hutchinson
2.01902E+12,0,68,-2,Hutchinson
2.01902E+12,0,53,-29,Driedger
2.01902E+12,0,61,-16,Driedger
2.01902E+12,0,58,-23,Hutchinson
2.01902E+12,0,50,-8,Hutchinson
2.01902E+12,0,74,0,Driedger
2.01902E+12,0,80,6,Driedger
2.01902E+12,0,37,7,Driedger
2.01902E+12,0,75,2,Hutchinson
2.01902E+12,0,64,-19,Driedger
2.01902E+12,0,78,-5,Driedger
2.01902E+12,0,39,-8,Driedger
2.01902E+12,0,62,-5,Hutchinson
2.01902E+12,0,40,0,Driedger
2.01902E+12,0,64,-3,Driedger
2.01902E+12,0,76,-2,Driedger
2.01902E+12,0,57,2,Driedger
2.01902E+12,0,66,2,Driedger
2.01902E+12,0,41,4,Driedger
2.01902E+12,0,74,8,Domingue
2.01902E+12,1,78,-7,Domingue
2.01902E+12,1,34,25,McElhinney
2.01902E+12,0,55,25,McElhinney
2.01902E+12,1,80,-5,McElhinney
2.01902E+12,0,77,-3,Domingue
2.01902E+12,0,38,-21,Domingue
2.01902E+12,0,35,-31,McElhinney
2.01902E+12,0,44,28,Domingue
2.01902E+12,0,38,24,Domingue
2.01902E+12,0,56,14,Domingue
2.01902E+12,0,59,27,Domingue
2.01902E+12,0,75,-14,McElhinney
2.01902E+12,0,45,25,McElhinney
2.01902E+12,0,72,-13,Domingue
2.01902E+12,0,80,5,Domingue
2.01902E+12,0,71,11,McElhinney
2.01902E+12,0,81,11,Domingue
2.01902E+12,0,80,-19,Domingue
2.01902E+12,0,7,-1,McElhinney
2.01902E+12,0,73,1,Domingue
2.01902E+12,0,72,4,McElhinney
2.01902E+12,0,51,-37,Domingue
2.01902E+12,0,63,0,Domingue
2.01902E+12,0,43,-28,Price
2.01902E+12,0,49,16,Rittich
2.01902E+12,0,32,38,Price
2.01902E+12,0,82,-5,Rittich
2.01902E+12,0,83,-7,Price
2.01902E+12,0,62,-2,Price
2.01902E+12,0,33,-27,Rittich
2.01902E+12,0,62,-30,Rittich
2.01902E+12,0,32,-12,Rittich
2.01902E+12,0,87,5,Rittich
2.01902E+12,0,81,6,Rittich
2.01902E+12,0,74,-1,Rittich
2.01902E+12,0,33,7,Rittich
2.01902E+12,0,67,1,Rittich
2.01902E+12,0,73,-1,Price
2.01902E+12,0,3,-40,Rittich
2.01902E+12,0,86,-6,Rittich
2.01902E+12,0,86,-5,Rittich
2.01902E+12,0,86,-6,Rittich
2.01902E+12,0,65,9,Price
2.01902E+12,0,34,-32,Price
2.01902E+12,0,-47,38,Rittich
2.01902E+12,0,33,1,Price
2.01902E+12,0,64,0,Price
2.01902E+12,0,62,2,Rittich
2.01902E+12,0,65,7,Price
2.01902E+12,0,30,38,Price
2.01902E+12,0,-75,39,Rittich
2.01902E+12,0,77,-26,Price
2.01902E+12,0,64,32,Price
2.01902E+12,0,32,5,Rittich
2.01902E+12,0,18,15,Price
2.01902E+12,0,61,14,Price
2.01902E+12,0,95,10,Price
2.01902E+12,0,33,-37,Price
2.01902E+12,0,40,-20,Price
2.01902E+12,0,30,-37,Rittich
2.01902E+12,1,86,6,Rittich
2.01902E+12,0,20,0,Rittich
2.01902E+12,0,64,10,Price
2.01902E+12,0,49,0,Price
2.01902E+12,0,61,-11,Price
2.01902E+12,0,34,33,Price
2.01902E+12,0,44,-15,Price
2.01902E+12,0,46,-34,Price
2.01902E+12,0,60,-13,Price
2.01902E+12,0,55,-8,Price
2.01902E+12,0,73,-1,Varlamov
2.01902E+12,0,71,-2,Varlamov
2.01902E+12,0,85,-7,Varlamov
2.01902E+12,0,37,-33,Georgiev
2.01902E+12,0,35,-3,Varlamov
2.01902E+12,0,59,18,Georgiev
2.01902E+12,0,34,-10,Georgiev
2.01902E+12,0,74,21,Georgiev
2.01902E+12,0,80,9,Varlamov
2.01902E+12,1,75,2,Varlamov
2.01902E+12,0,36,35,Georgiev
2.01902E+12,0,67,17,Varlamov
2.01902E+12,0,58,18,Varlamov
2.01902E+12,0,40,27,Georgiev
2.01902E+12,0,76,1,Georgiev
2.01902E+12,0,34,2,Varlamov
2.01902E+12,0,56,38,Varlamov
2.01902E+12,1,83,-32,Varlamov
2.01902E+12,0,67,20,Georgiev
2.01902E+12,0,51,-5,Varlamov
2.01902E+12,0,35,-34,Georgiev
2.01902E+12,0,59,3,Georgiev
2.01902E+12,0,79,0,Georgiev
2.01902E+12,0,82,-4,Georgiev
2.01902E+12,0,16,-32,Georgiev
2.01902E+12,0,77,3,Georgiev
2.01902E+12,0,31,-30,Georgiev
2.01902E+12,0,78,-1,Georgiev
2.01902E+12,0,46,19,Georgiev
2.01902E+12,1,80,5,Varlamov
2.01902E+12,0,33,-2,Varlamov
2.01902E+12,0,84,12,Varlamov
2.01902E+12,0,49,-27,Varlamov
2.01902E+12,0,73,15,Varlamov
2.01902E+12,0,60,21,Georgiev
2.01902E+12,0,66,-1,Varlamov
2.01902E+12,0,63,-31,Varlamov
2.01902E+12,0,65,11,Varlamov
2.01902E+12,0,73,17,Georgiev
2.01902E+12,1,74,2,Varlamov
2.01902E+12,0,70,-33,Georgiev
2.01902E+12,0,36,-33,Georgiev
2.01902E+12,0,83,-1,Georgiev
2.01902E+12,1,36,-5,Varlamov
2.01902E+12,0,72,-15,Georgiev
2.01902E+12,0,77,21,Georgiev
2.01902E+12,1,84,-1,Georgiev
2.01902E+12,0,37,-31,Georgiev
2.01902E+12,0,74,14,Georgiev
2.01902E+12,0,34,-22,Georgiev
2.01902E+12,0,20,2,Greiss
2.01902E+12,0,-21,-8,Hart
2.01902E+12,1,77,-19,Halak
2.01902E+12,1,82,0,Hart
2.01902E+12,0,-92,25,Hart
2.01902E+12,1,34,4,Halak
2.01902E+12,0,55,39,Halak
2.01902E+12,0,78,6,Hart
2.01902E+12,0,33,39,Halak
2.01902E+12,0,41,0,Halak
2.01902E+12,0,53,18,Hart
2.01902E+12,1,75,6,Hart
2.01902E+12,0,46,-37,Halak
2.01902E+12,1,69,12,Hart
2.01902E+12,0,36,-31,Halak
2.01902E+12,0,87,-4,Halak
2.01902E+12,0,86,12,Halak
2.01902E+12,0,35,-3,Halak
2.01902E+12,0,35,16,Halak
2.01902E+12,0,26,-6,Halak
2.01902E+12,1,79,7,Halak
2.01902E+12,1,82,-2,Halak
2.01902E+12,0,34,28,Halak
